image,ground_truth
images/Granville_Island_Market2/07700.jpg,"[0.394319, 0.326147, 0.279534]"
images/Granville_Island_Market2/07720.jpg,"[0.427758, 0.333254, 0.23898799999999992]"
images/Granville_Island_Market2/07730.jpg,"[0.434246, 0.332407, 0.23334699999999997]"
images/Granville_Island_Market2/07740.jpg,"[0.439933, 0.33214, 0.227927]"
images/Granville_Island_Market2/07750.jpg,"[0.446569, 0.330271, 0.22316000000000003]"
images/Granville_Island_Market2/07770.jpg,"[0.453454, 0.328434, 0.21811199999999997]"
images/Granville_Island_Market2/07780.jpg,"[0.459425, 0.327805, 0.21277000000000001]"
images/Granville_Island_Market2/07790.jpg,"[0.463818, 0.326597, 0.2095849999999999]"
images/Granville_Island_Market2/07800.jpg,"[0.425656, 0.326591, 0.24775299999999995]"
images/Granville_Island_Market2/07810.jpg,"[0.449771, 0.325515, 0.22471400000000008]"
images/Granville_Island_Market2/07820.jpg,"[0.444359, 0.324989, 0.23065200000000008]"
images/Granville_Island_Market2/07830.jpg,"[0.485508, 0.323879, 0.19061299999999998]"
images/Granville_Island_Market2/07840.jpg,"[0.47416, 0.326553, 0.199287]"
images/Granville_Island_Market2/07850.jpg,"[0.504094, 0.320409, 0.17549699999999996]"
images/Granville_Island_Market2/07860.jpg,"[0.50181, 0.320521, 0.17766900000000002]"
images/Granville_Island_Market2/07870.jpg,"[0.484887, 0.324121, 0.19099199999999994]"
images/Granville_Island_Market2/07880.jpg,"[0.474244, 0.323367, 0.20238899999999999]"
images/Granville_Island_Market2/07890.jpg,"[0.502042, 0.32094, 0.177018]"
images/Granville_Island_Market2/07900.jpg,"[0.489758, 0.321275, 0.188967]"
images/Granville_Island_Market2/07910.jpg,"[0.492937, 0.320943, 0.18612000000000006]"
images/Granville_Island_Market2/07920.jpg,"[0.491975, 0.322321, 0.18570399999999992]"
images/Granville_Island_Market2/07930.jpg,"[0.487952, 0.321414, 0.19063400000000008]"
images/Granville_Island_Market2/07940.jpg,"[0.480101, 0.322069, 0.19783]"
images/Granville_Island_Market2/07950.jpg,"[0.479724, 0.323286, 0.19698999999999994]"
images/Granville_Island_Market2/07960.jpg,"[0.47556, 0.323501, 0.20093900000000003]"
images/Granville_Island_Market2/07970.jpg,"[0.45531, 0.323606, 0.221084]"
images/Granville_Island_Market2/07980.jpg,"[0.453772, 0.321372, 0.22485599999999994]"
images/Granville_Island_Market2/07990.jpg,"[0.451186, 0.324397, 0.22441700000000003]"
images/Granville_Island_Market2/08000.jpg,"[0.434606, 0.325423, 0.23997099999999993]"
images/Granville_Island_Market2/08010.jpg,"[0.427266, 0.327118, 0.24561600000000006]"
images/Granville_Island_Market2/08020.jpg,"[0.433084, 0.327386, 0.23952999999999997]"
images/Granville_Island_Market2/08030.jpg,"[0.442647, 0.329538, 0.227815]"
images/Granville_Island_Market2/08040.jpg,"[0.449605, 0.329502, 0.22089299999999995]"
images/Granville_Island_Market2/08050.jpg,"[0.427717, 0.328492, 0.24379099999999998]"
images/Granville_Island_Market2/08060.jpg,"[0.467604, 0.326844, 0.20555199999999996]"
images/Granville_Island_Market2/08070.jpg,"[0.47834, 0.323991, 0.19766900000000004]"
images/Granville_Island_Market2/08080.jpg,"[0.471308, 0.325806, 0.20288599999999996]"
images/Granville_Island_Market2/08190.jpg,"[0.429472, 0.324434, 0.24609399999999992]"
images/Granville_Island_Market2/08200.jpg,"[0.42955, 0.323602, 0.246848]"
images/Granville_Island_Market2/08210.jpg,"[0.439453, 0.32782, 0.23272700000000002]"
images/Granville_Island_Market2/08270.jpg,"[0.330257, 0.335796, 0.333947]"
images/Granville_Island_Market2/08280.jpg,"[0.327152, 0.334974, 0.337874]"
images/Granville_Island_Market2/08290.jpg,"[0.325025, 0.334542, 0.340433]"
images/Granville_Island_Market2/08300.jpg,"[0.322238, 0.336784, 0.340978]"
images/Granville_Island_Market2/08310.jpg,"[0.317488, 0.337859, 0.344653]"
images/Granville_Island_Market2/08320.jpg,"[0.315049, 0.337356, 0.347595]"
images/Granville_Island_Market2/08330.jpg,"[0.313821, 0.337161, 0.349018]"
images/Granville_Island_Market2/08340.jpg,"[0.311484, 0.337283, 0.351233]"
images/Granville_Island_Market2/08350.jpg,"[0.310933, 0.336969, 0.35209799999999997]"
images/Granville_Island_Market2/08360.jpg,"[0.30637, 0.337483, 0.356147]"
images/Granville_Island_Market2/08370.jpg,"[0.317598, 0.328872, 0.35352999999999996]"
images/Granville_Island_Market2/08380.jpg,"[0.318578, 0.329397, 0.352025]"
images/Granville_Island_Market2/08390.jpg,"[0.316264, 0.33047, 0.353266]"
images/Granville_Island_Market2/08400.jpg,"[0.31642, 0.330241, 0.35333900000000007]"
images/Granville_Island_Market2/08410.jpg,"[0.314886, 0.330544, 0.35457]"
images/Granville_Island_Market2/08420.jpg,"[0.318637, 0.329268, 0.35209499999999994]"
images/Granville_Island_Market2/08430.jpg,"[0.313883, 0.329265, 0.356852]"
images/Granville_Island_Market2/08440.jpg,"[0.317491, 0.329887, 0.35262200000000005]"
images/Granville_Island_Market2/08450.jpg,"[0.316743, 0.329244, 0.354013]"
images/Granville_Island_Market2/08460.jpg,"[0.315355, 0.328992, 0.35565299999999994]"
images/Granville_Island_Market2/08470.jpg,"[0.319474, 0.329246, 0.35128]"
images/Granville_Island_Market2/08480.jpg,"[0.32047, 0.329513, 0.35001699999999997]"
images/Granville_Island_Market2/08490.jpg,"[0.323064, 0.330854, 0.346082]"
images/Granville_Island_Market2/08500.jpg,"[0.32536, 0.332642, 0.341998]"
images/Granville_Island_Market2/08510.jpg,"[0.322684, 0.332524, 0.34479200000000004]"
images/Granville_Island_Market2/08520.jpg,"[0.319966, 0.332998, 0.347036]"
images/Granville_Island_Market2/08530.jpg,"[0.322409, 0.331134, 0.34645700000000007]"
images/Granville_Island_Market2/08540.jpg,"[0.315093, 0.330783, 0.35412399999999994]"
images/Granville_Island_Market2/08550.jpg,"[0.31336, 0.329386, 0.3572539999999999]"
images/Granville_Island_Market2/08560.jpg,"[0.316973, 0.330353, 0.35267400000000004]"
images/Granville_Island_Market2/08570.jpg,"[0.328756, 0.328292, 0.342952]"
images/Granville_Island_Market2/08580.jpg,"[0.333463, 0.327739, 0.33879799999999993]"
images/Granville_Island_Market2/08590.jpg,"[0.323853, 0.32895, 0.34719700000000003]"
images/Granville_Island_Market2/08600.jpg,"[0.34094, 0.327581, 0.33147899999999997]"
images/Granville_Island_Market2/08610.jpg,"[0.34513, 0.327885, 0.3269850000000001]"
images/Granville_Island_Market2/08620.jpg,"[0.348822, 0.327788, 0.32339]"
images/Granville_Island_Market2/08630.jpg,"[0.354629, 0.327829, 0.31754199999999994]"
images/Granville_Island_Market2/08640.jpg,"[0.354018, 0.326371, 0.31961100000000003]"
images/Granville_Island_Market2/08650.jpg,"[0.358885, 0.32608, 0.315035]"
images/Granville_Island_Market2/08660.jpg,"[0.35874, 0.327353, 0.31390699999999994]"
images/Granville_Island_Market2/08670.jpg,"[0.353013, 0.327133, 0.31985399999999997]"
images/Granville_Island_Market2/08680.jpg,"[0.352719, 0.32632, 0.320961]"
images/Granville_Island_Market2/08690.jpg,"[0.383215, 0.328589, 0.288196]"
images/Granville_Island_Market2/08700.jpg,"[0.385364, 0.332921, 0.28171499999999994]"
images/Granville_Island_Market2/08710.jpg,"[0.370169, 0.324065, 0.30576600000000004]"
images/Granville_Island_Market2/08720.jpg,"[0.404005, 0.328713, 0.2672820000000001]"
images/Granville_Island_Market2/08840.jpg,"[0.399463, 0.352831, 0.24770599999999998]"
images/Granville_Island_Market2/08850.jpg,"[0.40252, 0.352416, 0.245064]"
images/Granville_Island_Market2/08860.jpg,"[0.393393, 0.354603, 0.252004]"
images/Granville_Island_Market2/08870.jpg,"[0.391472, 0.355238, 0.25328999999999996]"
images/Granville_Island_Market2/08880.jpg,"[0.393439, 0.355177, 0.251384]"
images/Granville_Island_Market2/08890.jpg,"[0.400919, 0.356296, 0.24278499999999997]"
images/Granville_Island_Market2/08900.jpg,"[0.39066, 0.355258, 0.254082]"
images/Granville_Island_Market2/08910.jpg,"[0.397239, 0.354363, 0.248398]"
images/Granville_Island_Market2/08920.jpg,"[0.39641, 0.35466, 0.2489300000000001]"
images/Granville_Island_Market2/08930.jpg,"[0.395938, 0.35541, 0.24865199999999998]"
images/Granville_Island_Market2/08940.jpg,"[0.395059, 0.357052, 0.24788899999999997]"
images/Granville_Island_Market2/08950.jpg,"[0.394239, 0.357556, 0.248205]"
images/Granville_Island_Market2/08960.jpg,"[0.396664, 0.357202, 0.24613399999999996]"
images/Granville_Island_Market2/08970.jpg,"[0.397711, 0.355792, 0.24649700000000008]"
images/Granville_Island_Market2/08980.jpg,"[0.399537, 0.354417, 0.246046]"
images/Granville_Island_Market2/08990.jpg,"[0.402108, 0.353684, 0.24420799999999998]"
images/Granville_Island_Market2/09000.jpg,"[0.404755, 0.353115, 0.24213]"
images/Granville_Island_Market2/09010.jpg,"[0.404484, 0.352692, 0.24282399999999993]"
images/Granville_Island_Market2/09020.jpg,"[0.405207, 0.351331, 0.243462]"
images/Granville_Island_Market2/09030.jpg,"[0.403806, 0.350314, 0.24588]"
images/Granville_Island_Market2/09040.jpg,"[0.399895, 0.347983, 0.252122]"
images/Granville_Island_Market2/09050.jpg,"[0.394903, 0.348333, 0.256764]"
images/Granville_Island_Market2/09060.jpg,"[0.392126, 0.346829, 0.261045]"
images/Granville_Island_Market2/09070.jpg,"[0.390612, 0.345081, 0.264307]"
images/Granville_Island_Market2/09080.jpg,"[0.386905, 0.342614, 0.27048099999999997]"
images/Granville_Island_Market2/09090.jpg,"[0.384062, 0.341484, 0.274454]"
images/Granville_Island_Market2/09100.jpg,"[0.383079, 0.339685, 0.27723600000000004]"
images/Granville_Island_Market2/09110.jpg,"[0.380266, 0.336686, 0.283048]"
images/Granville_Island_Market2/09170.jpg,"[0.482215, 0.316124, 0.20166099999999992]"
images/Granville_Island_Market2/09180.jpg,"[0.482681, 0.314439, 0.20287999999999995]"
images/Granville_Island_Market2/09190.jpg,"[0.495877, 0.314589, 0.18953399999999998]"
images/Granville_Island_Market2/09200.jpg,"[0.483369, 0.315041, 0.20159000000000005]"
images/Granville_Island_Market2/09210.jpg,"[0.475451, 0.318987, 0.2055619999999999]"
images/Granville_Island_Market2/09220.jpg,"[0.478232, 0.319924, 0.20184400000000002]"
images/Granville_Island_Market2/09230.jpg,"[0.486288, 0.320453, 0.19325899999999996]"
images/Granville_Island_Market2/09240.jpg,"[0.492961, 0.319577, 0.18746200000000002]"
images/Granville_Island_Market2/09250.jpg,"[0.49826, 0.318452, 0.18328800000000006]"
images/Granville_Island_Market2/09260.jpg,"[0.50458, 0.318699, 0.17672099999999996]"
images/Granville_Island_Market2/09270.jpg,"[0.506757, 0.318768, 0.174475]"
images/Granville_Island_Market2/09280.jpg,"[0.512985, 0.303126, 0.18388899999999997]"
images/Granville_Island_Market2/09290.jpg,"[0.511979, 0.31009, 0.17793100000000006]"
images/Granville_Island_Market2/09300.jpg,"[0.513593, 0.312176, 0.17423100000000002]"
images/Granville_Island_Market2/09320.jpg,"[0.489185, 0.332201, 0.178614]"
images/Granville_Island_Market2/09330.jpg,"[0.488353, 0.332575, 0.17907199999999995]"
images/Granville_Island_Market2/09340.jpg,"[0.488465, 0.332123, 0.17941200000000007]"
images/Granville_Island_Market2/09350.jpg,"[0.488864, 0.331602, 0.17953400000000003]"
images/Granville_Island_Market2/09360.jpg,"[0.492711, 0.329985, 0.17730400000000002]"
images/Granville_Island_Market2/09370.jpg,"[0.494011, 0.329546, 0.17644300000000002]"
images/Granville_Island_Market2/09380.jpg,"[0.495596, 0.329705, 0.17469900000000005]"
images/Granville_Island_Market2/09390.jpg,"[0.4947, 0.329803, 0.17549700000000007]"
images/Granville_Island_Market2/09400.jpg,"[0.496335, 0.329021, 0.17464400000000002]"
images/Granville_Island_Market2/09410.jpg,"[0.499207, 0.328201, 0.17259200000000002]"
images/Granville_Island_Market2/09420.jpg,"[0.496668, 0.329853, 0.173479]"
images/Granville_Island_Market2/09430.jpg,"[0.494049, 0.330801, 0.17515000000000003]"
images/Granville_Island_Market2/09440.jpg,"[0.49462, 0.330518, 0.17486199999999996]"
images/Granville_Island_Market2/09450.jpg,"[0.490961, 0.331301, 0.177738]"
images/Granville_Island_Market2/09460.jpg,"[0.478298, 0.335506, 0.18619599999999997]"
images/Granville_Island_Market2/09470.jpg,"[0.473699, 0.33609, 0.19021100000000002]"
images/Granville_Island_Market2/09480.jpg,"[0.476271, 0.335642, 0.188087]"
images/Granville_Island_Market2/09490.jpg,"[0.480447, 0.333995, 0.18555799999999995]"
images/Granville_Island_Market2/09500.jpg,"[0.484496, 0.333183, 0.18232099999999996]"
images/Granville_Island_Market2/09510.jpg,"[0.486376, 0.332134, 0.1814900000000001]"
images/Granville_Island_Market2/09520.jpg,"[0.485636, 0.331653, 0.18271100000000007]"
images/Granville_Island_Market2/09530.jpg,"[0.48822, 0.33014, 0.18164000000000002]"
images/Granville_Island_Market2/09540.jpg,"[0.487723, 0.331008, 0.18126899999999996]"
images/Granville_Island_Market2/09550.jpg,"[0.486314, 0.329744, 0.183942]"
images/Granville_Island_Market2/09560.jpg,"[0.485258, 0.329675, 0.18506700000000004]"
images/Granville_Island_Market2/09570.jpg,"[0.484007, 0.329483, 0.1865099999999999]"
images/Granville_Island_Market2/09580.jpg,"[0.481069, 0.328359, 0.19057200000000002]"
images/Granville_Island_Market2/09590.jpg,"[0.47978, 0.327929, 0.192291]"
images/Granville_Island_Market2/09600.jpg,"[0.478026, 0.32752, 0.19445399999999996]"
images/Granville_Island_Market2/09610.jpg,"[0.47904, 0.327207, 0.19375299999999995]"
images/Granville_Island_Market2/09620.jpg,"[0.476073, 0.32747, 0.19645700000000005]"
images/Granville_Island_Market2/09630.jpg,"[0.473598, 0.327331, 0.19907100000000005]"
images/Granville_Island_Market2/09640.jpg,"[0.471887, 0.326254, 0.20185900000000007]"
images/Granville_Island_Market2/09650.jpg,"[0.473737, 0.321564, 0.2046989999999999]"
images/Granville_Island_Market2/09660.jpg,"[0.474487, 0.322585, 0.202928]"
images/Granville_Island_Market2/09670.jpg,"[0.479623, 0.324151, 0.19622599999999996]"
images/Granville_Island_Market2/09680.jpg,"[0.482281, 0.324848, 0.19287100000000001]"
images/Granville_Island_Market2/09690.jpg,"[0.470384, 0.32666, 0.20295599999999997]"
images/Granville_Island_Market2/09700.jpg,"[0.470999, 0.326274, 0.20272700000000005]"
images/Granville_Island_Market2/09710.jpg,"[0.464002, 0.327986, 0.20801199999999997]"
images/Granville_Island_Market2/09720.jpg,"[0.468498, 0.329651, 0.2018509999999999]"
images/Granville_Island_Market2/09730.jpg,"[0.470708, 0.329761, 0.19953099999999996]"
images/Granville_Island_Market2/09740.jpg,"[0.462288, 0.328741, 0.20897099999999996]"
images/Granville_Island_Market2/09750.jpg,"[0.456989, 0.327418, 0.21559300000000003]"
images/Granville_Island_Market2/09760.jpg,"[0.460352, 0.327433, 0.21221500000000004]"
images/Granville_Island_Market2/09770.jpg,"[0.465495, 0.326751, 0.207754]"
images/Granville_Island_Market2/09780.jpg,"[0.471472, 0.32927, 0.199258]"
images/Granville_Island_Market2/09790.jpg,"[0.471463, 0.329992, 0.19854500000000003]"
images/Granville_Island_Market2/09800.jpg,"[0.470184, 0.329949, 0.19986700000000007]"
images/Granville_Island_Market2/09810.jpg,"[0.459409, 0.326639, 0.21395200000000003]"
images/Granville_Island_Market2/09820.jpg,"[0.455273, 0.325868, 0.21885899999999997]"
images/Granville_Island_Market2/09830.jpg,"[0.455925, 0.324938, 0.21913699999999997]"
images/Granville_Island_Market2/09840.jpg,"[0.461673, 0.326643, 0.21168399999999998]"
images/Granville_Island_Market2/09850.jpg,"[0.463844, 0.32841, 0.2077460000000001]"
images/Granville_Island_Market2/09860.jpg,"[0.463813, 0.328803, 0.20738399999999996]"
images/Granville_Island_Market2/09870.jpg,"[0.461692, 0.328351, 0.209957]"
images/Granville_Island_Market2/09880.jpg,"[0.452289, 0.327297, 0.22041400000000005]"
images/Granville_Island_Market2/09950.jpg,"[0.457925, 0.321835, 0.22024]"
images/Granville_Island_Market2/09960.jpg,"[0.459184, 0.320103, 0.22071299999999994]"
images/Granville_Island_Market2/09970.jpg,"[0.463121, 0.318508, 0.21837099999999998]"
images/Granville_Island_Market2/09980.jpg,"[0.464202, 0.320509, 0.215289]"
images/Granville_Island_Market2/09990.jpg,"[0.470709, 0.31962, 0.20967099999999994]"
images/Granville_Island_Market2/10000.jpg,"[0.480192, 0.31927, 0.20053800000000005]"
images/Granville_Island_Market2/10010.jpg,"[0.486705, 0.320281, 0.19301400000000007]"
images/Granville_Island_Market2/10020.jpg,"[0.493556, 0.322078, 0.18436600000000003]"
images/Granville_Island_Market2/10030.jpg,"[0.510513, 0.32228, 0.167207]"
images/Granville_Island_Market2/10040.jpg,"[0.510585, 0.322558, 0.16685700000000003]"
images/Granville_Island_Market2/10050.jpg,"[0.504313, 0.322103, 0.17358400000000002]"
images/Granville_Island_Market2/10060.jpg,"[0.507078, 0.322407, 0.17051499999999997]"
images/Granville_Island_Market2/10070.jpg,"[0.50641, 0.320268, 0.17332199999999998]"
images/Granville_Island_Market2/10080.jpg,"[0.502312, 0.320932, 0.17675600000000002]"
images/Granville_Island_Market2/10090.jpg,"[0.503303, 0.320632, 0.17606500000000008]"
images/Granville_Island_Market2/10100.jpg,"[0.50535, 0.32069, 0.17396000000000006]"
images/Granville_Island_Market2/10130.jpg,"[0.469884, 0.313669, 0.21644700000000006]"
images/Granville_Island_Market2/10140.jpg,"[0.473636, 0.31419, 0.21217400000000003]"
images/Granville_Island_Market2/10150.jpg,"[0.464412, 0.314729, 0.22085899999999997]"
images/Granville_Island_Market2/10170.jpg,"[0.42675, 0.323647, 0.24960300000000002]"
images/Granville_Island_Market2/10180.jpg,"[0.387498, 0.330307, 0.282195]"
images/Granville_Island_Market2/10190.jpg,"[0.329177, 0.349778, 0.32104499999999997]"
images/Granville_Island_Market2/10200.jpg,"[0.326773, 0.346474, 0.326753]"
images/Granville_Island_Market2/10210.jpg,"[0.332024, 0.350325, 0.317651]"
images/Granville_Island_Market2/10220.jpg,"[0.330875, 0.347503, 0.32162199999999996]"
images/Granville_Island_Market2/10230.jpg,"[0.328938, 0.349201, 0.32186100000000006]"
images/Granville_Island_Market2/10240.jpg,"[0.323737, 0.348549, 0.32771400000000006]"
images/Granville_Island_Market2/10250.jpg,"[0.317553, 0.34309, 0.339357]"
images/Granville_Island_Market2/10260.jpg,"[0.319512, 0.34219, 0.338298]"
images/Granville_Island_Market2/10270.jpg,"[0.31989, 0.342509, 0.337601]"
images/Granville_Island_Market2/10280.jpg,"[0.319299, 0.341688, 0.339013]"
images/Granville_Island_Market2/10290.jpg,"[0.322527, 0.342546, 0.334927]"
images/Granville_Island_Market2/10300.jpg,"[0.315906, 0.340929, 0.343165]"
images/Granville_Island_Market2/10310.jpg,"[0.325076, 0.345431, 0.3294930000000001]"
images/Granville_Island_Market2/10320.jpg,"[0.32409, 0.345497, 0.330413]"
images/Granville_Island_Market2/10330.jpg,"[0.32458, 0.345788, 0.32963200000000004]"
images/Granville_Island_Market2/10340.jpg,"[0.324327, 0.346019, 0.32965399999999995]"
images/Granville_Island_Market2/10350.jpg,"[0.331705, 0.347342, 0.320953]"
images/Granville_Island_Market2/10360.jpg,"[0.341316, 0.348553, 0.31013100000000005]"
images/Granville_Island_Market2/10370.jpg,"[0.333631, 0.347318, 0.319051]"
images/Granville_Island_Market2/10380.jpg,"[0.342729, 0.346386, 0.3108849999999999]"
images/Granville_Island_Market2/10390.jpg,"[0.344616, 0.342815, 0.312569]"
images/Granville_Island_Market2/10400.jpg,"[0.3511, 0.348475, 0.30042500000000005]"
images/Granville_Island_Market2/10410.jpg,"[0.351289, 0.349104, 0.299607]"
images/Granville_Island_Market2/10420.jpg,"[0.348506, 0.347802, 0.303692]"
